Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/19/2020,3214,1582,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/20/2020,3764,1629,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/21/2020,7039,1655,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/22/2020,4613,1689,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/23/2020,5534,1710,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/24/2020,2491,1729,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/25/2020,4330,1752,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/26/2020,4122,1821,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/27/2020,6165,1879,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/28/2020,3521,1926,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/29/2020,4144,1963,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/30/2020,4066,1994,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,7/31/2020,3374,2022,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/1/2020,5862,2042,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/2/2020,2633,2062,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/3/2020,3491,2092,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/4/2020,3072,2099,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/5/2020,4598,2104,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/6/2020,3196,2111,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/7/2020,2902,2128,5
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/8/2020,4452,2134,6
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/9/2020,5175,2140,7
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/10/2020,5720,2152,7
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/11/2020,5153,2171,7
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/12/2020,4886,2189,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/13/2020,4756,2200,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/14/2020,4610,2293,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/15/2020,5569,2352,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/16/2020,4796,2453,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/17/2020,4018,2540,8
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/18/2020,4326,2577,10
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/19/2020,3306,2644,10
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/20/2020,5463,2717,11
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/21/2020,5700,2780,11
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/22/2020,4759,2889,11
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/23/2020,6402,3089,12
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/24/2020,3642,3306,14
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/25/2020,6128,3537,15
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/26/2020,5467,3625,15
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/27/2020,4597,3672,15
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/28/2020,5159,3742,16
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/29/2020,6163,3843,16
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/30/2020,5544,4020,16
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,8/31/2020,4763,4063,16
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/1/2020,5622,4142,16
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/2/2020,5792,4218,17
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/3/2020,5079,4255,18
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/4/2020,5792,4304,18
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/5/2020,4420,4349,18
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/6/2020,3481,4374,19
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/7/2020,4457,4409,19
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/8/2020,3253,4439,20
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/9/2020,3805,4460,21
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/10/2020,2838,4479,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/11/2020,3027,4534,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/12/2020,2901,4565,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/13/2020,2722,4591,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/14/2020,1687,4602,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/15/2020,1935,4624,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/16/2020,1603,4634,22
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/17/2020,2097,4653,23
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/18/2020,1549,4671,25
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/19/2020,2272,4689,26
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/20/2020,1892,4711,26
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/21/2020,1448,4722,27
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/22/2020,1631,4738,27
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/23/2020,2273,4779,27
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/24/2020,2158,4789,27
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/25/2020,1400,4798,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/26/2020,1894,4811,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/27/2020,2207,4820,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/28/2020,1283,4832,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/29/2020,2761,4836,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,9/30/2020,2807,4840,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/1/2020,2583,4843,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/2/2020,1873,4847,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/3/2020,2568,4852,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/4/2020,1853,4866,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/5/2020,1988,4867,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/6/2020,1306,4873,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/7/2020,3219,4883,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/8/2020,1935,4885,29
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/9/2020,963,4890,30
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/10/2020,2668,4892,30
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/11/2020,2239,4896,31
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/12/2020,2149,4905,32
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/13/2020,1884,4908,32
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/14/2020,-1884,4940,33
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/15/2020,5717,4953,33
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/16/2020,3450,4965,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/17/2020,2224,4971,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/18/2020,1881,4974,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/19/2020,1373,4992,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/20/2020,997,4996,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/21/2020,1306,5012,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/22/2020,2051,5017,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/23/2020,2086,5052,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/24/2020,3698,5060,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/25/2020,1282,5066,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/26/2020,,5073,34
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/27/2020,,5084,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/28/2020,1594,5129,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/29/2020,,5131,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/30/2020,,5134,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,10/31/2020,1810,5137,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/1/2020,1848,5146,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/2/2020,1443,5155,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/3/2020,1310,5162,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/4/2020,1604,5174,35
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/5/2020,980,5192,36
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/6/2020,1805,5208,36
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/7/2020,1333,5213,36
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/8/2020,2859,5222,36
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/9/2020,1741,5242,38
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/10/2020,1293,5262,40
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/11/2020,2974,5312,41
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/12/2020,,5319,41
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/13/2020,,5362,42
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/14/2020,,5394,42
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/15/2020,,5455,45
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/16/2020,,5491,45
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/17/2020,,5507,46
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/18/2020,,5543,46
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/19/2020,,5572,46
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/20/2020,,5586,46
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/21/2020,,5620,46
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/22/2020,,5665,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/23/2020,2541,5726,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/24/2020,2084,5750,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/25/2020,2317,5779,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/26/2020,2583,5851,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/27/2020,2991,5872,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/28/2020,2761,5891,47
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/29/2020,2054,5919,48
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,11/30/2020,2042,5934,49
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/1/2020,2196,5948,49
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/2/2020,2820,5994,50
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/3/2020,2467,6011,50
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/4/2020,3712,6043,51
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/5/2020,3662,6084,51
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/6/2020,,6129,51
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/7/2020,,6191,51
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/8/2020,2182,6237,51
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/9/2020,3855,6278,53
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/10/2020,3654,6349,53
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/11/2020,3673,6428,54
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/12/2020,3642,6528,56
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/13/2020,,6659,56
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/14/2020,,6747,56
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/15/2020,,6832,57
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/16/2020,,6954,57
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/17/2020,2561,7032,57
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/18/2020,3054,7105,57
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/19/2020,,7232,59
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/20/2020,,7293,63
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/21/2020,,7402,65
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/22/2020,,7511,66
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/23/2020,,7598,66
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/24/2020,,7670,69
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/25/2020,,7743,69
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/26/2020,,7817,72
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/27/2020,2174,7970,74
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/28/2020,2502,8021,75
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/29/2020,2549,8128,79
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/30/2020,2913,8250,86
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,12/31/2020,3409,8383,92
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/1/2021,,8460,94
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/2/2021,,8567,98
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/3/2021,,8676,101
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/4/2021,,8848,105
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/5/2021,,8955,110
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/6/2021,4216,9058,112
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/7/2021,,9225,113
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/8/2021,,9368,115
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/9/2021,4846,9461,118
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/10/2021,4189,9630,120
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/11/2021,2362,9784,124
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/12/2021,1890,9950,125
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/13/2021,1937,10122,128
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/14/2021,2173,10316,133
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/15/2021,6063,10573,138
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/16/2021,5538,10850,140
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/17/2021,,11032,142
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/18/2021,,11259,146
Rwanda,Africa,-1.94,29.87,20,1.6,0.06,1854.21,12208407,20,3,1/19/2021,,11548,148
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/2/2020,160,1,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/3/2020,240,1,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/4/2020,298,1,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/5/2020,487,5,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/6/2020,1024,5,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/7/2020,1982,5,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/8/2020,1788,11,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/9/2020,2201,15,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/10/2020,3655,20,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/11/2020,2999,21,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/12/2020,3644,45,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/13/2020,3890,86,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/14/2020,2983,103,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/15/2020,2704,103,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/16/2020,3555,118,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/17/2020,4208,171,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/18/2020,3605,171,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/19/2020,4238,274,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/20/2020,4776,344,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/21/2020,5698,392,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/22/2020,6033,511,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/23/2020,7002,562,
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/24/2020,5911,767,1
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/25/2020,4997,900,2
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/26/2020,5673,1012,3
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/27/2020,6109,1104,3
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/28/2020,5944,1203,4
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/29/2020,6265,1299,8
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/30/2020,6894,1453,8
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,3/31/2020,7362,1563,10
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/1/2020,7381,1720,16
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/2/2020,7688,1885,21
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/3/2020,8012,2039,25
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/4/2020,7779,2179,29
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/5/2020,6778,2402,34
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/6/2020,6832,2605,38
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/7/2020,6384,2795,41
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/8/2020,6387,2932,41
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/9/2020,6819,3287,44
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/10/2020,7441,3651,47
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/11/2020,8993,4033,52
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/12/2020,7365,4462,59
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/13/2020,8219,4934,65
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/14/2020,8388,5369,73
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/15/2020,7669,5862,79
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/16/2020,8256,6380,83
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/17/2020,9006,7142,87
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/18/2020,8733,8274,92
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/19/2020,9578,9362,97
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/20/2020,9260,10484,103
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/21/2020,9222,11631,109
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/22/2020,10340,12772,114
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/23/2020,8547,13930,121
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/24/2020,10203,15102,127
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/25/2020,9055,16299,136
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/26/2020,8967,17522,139
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/27/2020,9325,18811,144
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/28/2020,10887,20077,152
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,49045.41,32938213,31,3,4/29/2020,9658,21402,157
